"ulasan","attraction","amenity","accessibility","image","price","human resource"
"Tempat pertama yg saya kunjungi. Tempat wisata ini amazing gaes.","1","0","0","0","0","0"
"Hati hati dengan bau belerang disekitar kawah Bromo, tetap memakai masker","1","0","0","0","0","0"
"Ini tempat bgs bgttt","1","0","0","0","0","0"
"pemandangan gunung yang menakjubkan!!!!","1","0","0","0","0","0"
"Pemandangan yg sangat indah. Seperti lukisan","1","0","0","0","0","0"
"Tidak ada kata bosan jika berkunjung ke Bromo,, karena keindahannya yg sangat menakjubkan yg di ciptakan oleh sang pencipta..","1","0","0","0","0","0"
"Saya bergidik mengingat kunjungan pertama saya ketika saya masih muda dan saya menaiki tangga menuju tepi kawah bersama ayah saya. Saat itu gelap gulita dan angin meniupkan asap belerang ke wajah kami, membuatku merasa seperti tercekik. Kali ini, pada kunjungan saya yang keempat, hari sudah terang ketika saya dan istri turun dari kuda dan menaiki tangga, lelah tetapi dalam suasana hati yang baik. Tidak ada bau belerang kali ini.
Memang melelahkan datang kesini, tapi entah kenapa Bromo dan sekitarnya membuat saya terpesona. Mungkin saya akan datang ke sini untuk kelima dan terakhir kalinya untuk menunjukkannya kepada putri kecil saya.","0","0","1","0","0","0"
"Sungguh indah & menakjubkan","1","0","0","0","0","0"
"Gunung Bromo keren banget","1","0","0","0","0","0"
"Sayangnya sudah terlalu sore kesini,jadi tidak naik ke atas","0","0","0","1","0","0"
"100% Gw Jatuh Cinta","1","0","0","0","0","0"
"Indah bgttt! Recomended for comeback!!","1","0","0","0","0","0"
"Bagus banget","1","0","0","0","0","0"
"Ada tiga tipe letusan gunung berapi. Strato, perisai, dan maar. Tipe letusan Gunung Bromo adalah letusan maar, sesuatu yang sangat jarang terjadi di Kepulauan Indonesia. Saya memandang Gunung Bromo berlama-lama tidak juga jengah. Salah satu bukti kekuasaan Yang Maha Indah.","1","0","0","0","0","0"
"Ini adalah tempat yang ajaib dan indah! Orang-orang manis dan menunggang kuda sungguh luar biasa, terima kasih. Aman, sayang sekali Gino","1","0","0","0","0","0"
"Unik...","1","0","0","0","0","0"
"Keren....","1","0","0","0","0","0"
"Pemandangannya sangat indah, parkiran jeep terletak agak jauh dari tempat mendaki, untuk menuju gunung bromo dari parkiran jeep sekitar 1 jam, ada juga yang menyewakan kuda agar tidak terlalu capek saat akan mendaki menuju kawah, jalan menuju ke kawah banyak tersedia warung dan tempat untuk istirahat","0","0","1","0","0","0"
"permisi mau tanya, kalo sewa Jeep di Bromo nya langsung apakah bisa","1","0","0","0","0","0"
"Surga publik","1","0","0","0","0","0"
"Sensasi alamnya penuh pesona memanjakan mata dan tak ingin lepas dari cengkeraman dinginnya angin pegunungan. The best lah viewnya 😍😍 …","1","0","0","0","0","0"
"🔥🔥🔥 …","0","0","0","0","0","0"
"Gunung Bromo ini sangat istimewa sekali","1","0","0","0","0","0"
"Sudah 2x pergi ke gunung Bromo pertama kalinya tahun 2014 akhir dengan teman kuliah, naik motor bawa baju seadanya berangkat malam ingin lihat sunset sampai pagi tidak menginap Rasanya badan capek semua, yang kedua kali tahun 2022 dengan teman sebangku SMA berhasil mencapai puncak dengan berbagai usaha dan waktu yang terbatas, akhirnya lelah itu terbayarkan juga. Harus dicoba minimal 1X seumur hidup","0","0","1","0","0","0"
"Buat para traveling banyak obyek wisata yg bagus di sekitar Obyek wisata Bromo..
Top pokoknya","1","0","0","0","0","0"
"Terlalu indah untuk di jelajahi","1","0","0","0","0","0"
"Jangan lupa bawa jaket yang tebal bagi yang tidak kuat hawa dingin dan terpaan angin gunung","0","0","0","0","0","0"
"Tempat yang istimewa walaupun harus merogoh kocek lebih karena harus sewa jep.. kalaupun pakai motor disarankan pas musih hujan agar motor bisa berjalan di lautan pasir","0","0","1","0","0","0"
"Gunung terindah yang ada di jawa timur tepatnya di kabupaten probolinggo","1","0","0","0","0","0"
"Bromo tahun 98-99","0","0","0","0","0","0"
"pengalaman kesini seruuu, jangan lupa perlengkapan obat obatan, harus dengan badan yang vit. apalagi naik jeep","0","0","0","0","0","0"
"Seru sekali tetapi tidak sedingin dibanding saat pertama kesana","0","0","0","1","0","0"
"Tempat yang harus Anda kunjungi sebelum Anda mati.
Sunrise yang terlihat dari Bukit Kingkong lebih indah dari apapun yang ada di muka bumi.","1","0","0","0","0","0"
"Ini adalah surga","1","0","0","0","0","0"
"Matahari Terbit Bromo","1","0","0","0","0","0"
"Bagus nih buat prewed. Apalagi orang Surabaya yang mau healing. Salam buat mas Sandy dengan mobil jeep biru nya. Hahahaha","1","0","0","0","0","0"
"Asik apa lgi naik jam 5 subuh dpt sunrise","0","0","1","0","0","0"
"SAVANA GUNUNG BROMO TIDAK PERNAH MENGECEWAKAN HEHE","1","0","0","0","0","0"
"Kurang beruntung pass hujan deras","1","0","0","0","0","0"
"Gunung Bromo terkenal sebagai objek wisata utama di Jawa Timur. Sebagai sebuah objek wisata, Bromo menjadi menarik karena statusnya sebagai gunung berapi yang masih aktif. Gunung Bromo termasuk dalam kawasan Taman Nasional Bromo Tengger Semeru. Untuk mencapai puncak bromo diharapkan berangkat pagi-pagi buta dikarenakan semua orang sudah berkumpul dipuncak dari sekitar jam 04-05 pagi dimana mereka menggunakan sewa mobil jip maupun bisa menggunakan motor trail. Karna moment yang ditunggu tunggu adalah sunrise ketika sorot mentari pagi bersinar akan sangat menakjubkan dan memanjakan pesona pandangan mata. Dan ketika sudah selesai sunrise momen yang di tunggu tunggu adalah foto di bawah kaki gunung bromo.
Untuk harga tiket masuk itu sudah includ dengan sewa jip atau sewa trail. Untuk trail perorang sekitar 450rb dan inipun harganya masih bisa lebih. Disarankan jika ingin memasan trail or jip mending dari online / internet lebih murah.","1","0","0","0","0","0"
"Tempat yang bagus. Anda harus menyewa Jeep termasuk Tour Guide. Belum tentu mahal untuk Wisatawan Asing, tapi mahal bagi pengunjung lokal 😂 …","0","0","0","0","1","0"
"Keren abis. Klub motocross Bromo Vulcano braaaaap","1","0","0","0","0","0"
"Jajak pendapat yang menarik","1","0","0","0","0","0"
"Pertama kali ke bromo bareng temen make motor berempat. Pemandangannya indah banget, apalagi pas liat matahari terbitnya beuh nagih. Kalau mau kesini lebih baik otw jam 3 an agar sampai ketempatnya pas shubuh. Anda akan disuguhkan pemandangan gunung yang sangat indah beserta lautan awannya. Pas kesini lebih enak pada musim kemarau, karena pemandangan lagi bagus²nya. Hanya saja jika kesini makai motor harap hati, karena kalau sudah sampai dilautan pasir bromo motor rawan jatuh. Harus lebih hati² memilih jalan yang sering dilewati.","0","0","1","0","0","0"
"Padahal sering ke Bromo.tapi gk ada bosen² ny@ 👍🤣👍 …","1","0","0","0","0","0"
"Ya view-nya bagus","1","0","0","0","0","0"
"Dinginnya mmg bener2 nusuk...😂 …","0","0","0","1","0","0"
"Sayang ..
Pas kesini pas cuaca gk mendukung
Mendung dan berkabut
Suara kawah pun.bergemuruh… I","1","0","0","0","0","0"
"Klw kalian ada niat ke bromo pakelah mbl jeep yg sdh disediakan jangan pke mobil pribadi, Bahaya","0","0","1","0","0","0"
"Gunung Bromo luar biasa! Pemandangannya yang Sunyi, Misterius, dan Indah. Gunung yang luar biasa, pengalaman luar biasa. Untuk menuju ke sana, Anda bisa berangkat dari Surabaya ke Malang terlebih dahulu menggunakan bus atau kereta api. Ini adalah gunung ikonik Jawa Timur selain Semeru. Udaranya dingin saat malam tiba, namun sangat panas dan berdebu di siang hari. Jangan lupa untuk melihat bintang, di malam hari cerah sekali, indah!","1","0","0","0","0","0"
"Datang ke sini pada akhir bulan Januari, mengharapkan hari hujan karena masih di musim hujan, tetapi jika beruntung, mungkin akan ada langit cerah setelah hujan.

Meski saat hujan, pemandangannya masih sangat indah, terdapat tangga untuk naik ke kawah Gunung Bromo, dan dari sana bisa berjalan ke kiri atau ke kanan untuk mengelilingi seluruh kawah.

Jumlah penduduk lebih sedikit dibandingkan dengan puncak musim kemarau pada bulan April hingga Agustus, namun perlu mempertimbangkan kemungkinan curah hujan.","1","0","0","0","0","0"
"Pas buat treveling","1","0","0","0","0","0"
"Saksikan gunung berapi yang mendidih dari dekat🌋 …","1","0","0","0","0","0"
"Semua orang yang hidup di dunia ini perlu datang ke sini","1","0","0","0","0","0"
"Pokoknya gk rugi klo liburan ke sini 👍 …","1","0","0","0","0","0"
"Cinta","1","0","0","0","0","0"
"Semua lelah terbayarkan ketika melihat sunrise dari puncak Bromo","1","0","0","0","0","0"
"Sekali seumur hidup Anda harus pergi ke sini","1","0","0","0","0","0"
"Luar biasa","1","0","0","0","0","0"
"Bagus","1","0","0","0","0","0"
"terlalu banyak pemalak, ini tempat wisata atau tempat sarang preman? sebelum pos pembelian tiket sering berhentikan dan di mintai uang oleh warga yang mengaku uang tersebut untuk akses lewat jalan tersebut.
padahal tiket masuk sudah mahal, akses jalan pun hancur dengan tiket semahal itu harusnya pemerintah bisa memperbaiki akses jalannya dan TOLONG TERTIBKAN PARA PEMALAK!","0","0","0","0","0","1"
"Setelah pendakian kecil, kami berada di dekat gunung berapi.","0","0","1","0","0","0"
"Petualangan sesungguhnya, menyukainya. Bromo yang indah","1","0","0","0","0","0"
"alam Tadabur. Maha Kuasa dengan segala ciptaan-Nya","1","0","0","0","0","0"
"Bagus👍 …","1","0","0","0","0","0"
"Terlalu indah untuk dijelaskan dengan kata2 intinya isthe best Bromo","1","0","0","0","0","0"
"Masyallah subhanallah sungguh indah ciptaan Mu Tuhan, puji Tuhan.

Experience saat di Bromo ini sangat mengesankan banget 21 Januari 2023 bersama …","1","0","0","0","0","0"
"mengagumkan dan gak bosen-bosen meski udah perna kesini","1","0","0","0","0","0"
"2017 yang lalu semoga tahun ini bisa kesini lagi","1","0","0","0","0","0"
"gunung bromo nya bagus
tapi sayang, penjaga loket masuk poss yg lewat dari tumpang minta uang lebih per orang 7500x10 orang sdh 75rb
tiket resmi 29rb+7500 per orang..dg alasan tidak trima pembayaran offline..posisi sdh tdk ada sinyal bagaimana kami mau transfer..
payah....tikus contong kek gt","0","0","0","0","1","0"
"Tempat Wisata Terbaik","1","0","0","0","0","0"
"Alhamdulillah kesini sekitaran desember thn 2019 an pas nataru, cuacanya lagi ueennaaak polll, anginnya ga dingin dingin bgt sekitaran 14-16 derajat aja, oiya klo mau ke sini usahain lagi vit ya, perut juga harus bisa kerja sama, soalnya di puncaknya toilet Rp5000🥲. Klo mau ke kawahnya naik lagi lumayan jauh, tpi bisa pake kuda juga(sewa).","1","0","0","0","0","0"
"Memuaskan","1","0","0","0","0","0"
"Pengalaman yg sngat indah bisa berkunjung ke sini... Sungguh besar kuasa Allah SWT","1","0","0","0","0","0"
"Emng paling enak untuk healing dikit²","0","0","0","1","0","0"
"Bagus banget guys all about Bromo gabakal ngecewain indah bgt dilihat dr sisi manapun","1","0","0","0","0","0"
"melihatnya saat matahari terbit sungguh tak ternilai harganya!","1","0","0","0","0","0"
"Pengalaman berangkat dari rumah jam 12 malam sampai puncak bersamaan dengan matahari terbit dan bisa bersantai disana","0","0","1","0","0","0"
"Bagus...","1","0","0","0","0","0"
"Cukup menyenang wisata di bromo","0","0","0","1","0","0"
"Seruuu","0","0","0","1","0","0"
"Bromo, gunung aktif di jawa Timur. Wow wajib mampir ke sini buat liat sunrise. Subhanalloh banget. Naik jeep seru sih, foto2 sama orang terdekat dan menikmati minuman dan makanan hangat. Rate harga open trip 250-300k, naik kuda 160k","0","0","0","0","1","0"
"Pemandangan yang indah , maha besar Allah atas segala penciptaan nya","1","0","0","0","0","0"
"Berkesan banget ke bromo bersama teman2. Saya kesana Januari 2019 ( sblm covid-19)","0","0","0","1","0","0"
"Benar-benar direkomendasikan saat matahari terbit!","1","0","0","0","0","0"
"Tempat yang harus banget dikunjungi","1","0","0","0","0","0"
"Kerennn,lebih bagus di liat langsung daripada lewat tv","1","0","0","0","0","0"
"Tidak bisa melihat matahari terbit. Harus berada di sana dalam cuaca yang sempurna. Di sana sangat dingin jadi bawalah kain tebal.","1","0","0","0","0","0"
"Wisata Alam yang keren.
Jam 01.40 dijemput ma travel bromo.untuk lihat sun rise. Naik puncak Naik 1.000 tangga. Setiap masuk toilet Rp 5.000 saran bawa uang kecil banyak.

Dinginnya membeku, pakai baju dan jaket 3 lapis masih dingin.
SARAN : bawa sarung tangan, syall, jaket tebal dll

Asyik banget ke bromo","0","0","1","0","0","0"
"pemandangan yang luar biasa, terutama sunrise nya, namun jalannya banyak belok”, buat yg mudah mabuk, sebaiknya bawa obat mabuk. untuk suhu udaranya jg sangat dingin, saran bawa jaket yg tebal, sarung tangan, dan topi. terakhir saya ke sana suhu sekitar 12-13°C.","0","0","1","0","0","0"
"28 des kmrn saya
Untuk sewa jeep/hardtop 600rb muat 6 orang
Untuk naik kuda PP 200.000 tapi kalo pulang aja 150.000","0","0","0","0","1","0"
"Mkasih bos infonya, kpn2 kita jumpa disana. 👍🏿👍🏿👍🏿👍🏿👍🏿 …","1","0","0","0","0","0"
"Seru,.... untuk perjalanan melelahkan terbayar dengan keindahan.","1","0","0","0","0","0"
"Satu²nya tempat wisata yg sangat bagus dijawatimur","1","0","0","0","0","0"
"Pengalaman yg seru pergi ke bromo. Nginep di hotel bromo permai, nyewa jeep dri situ, 600rb. Tidak terikat waktu, jalan dri hotel pakai jeep, balik ke hotel pun pakai jeep jg. Di bromo pada 5 januari. Cuaca nya sangat dingin. 13 derajat untuk saya sudah cukup dingin, udah itu, bukan pada pagi hari, saya pas sampai di sana jam 9-an. Harus banget bawa jaket dingin. Jangan sok2 an keren gak pakai jaket. Karena disini bukan hanya cuaca dingin, angin nya sangat kuat. Badan kurus kaya saya sampai ke seret. Ada hujan, debu, di wajibkan bawa (kaca mata, masker, jaket, tisu, hand sanitizer) cuaca tidak menentu, jadi siap2. Pergi naik jeep (muat 5 orang) tujuan bisa kemana saja, bisa di rencanakan sebelum jalan. Tujuannya ke kawah bromo, naik 200 tangga, (sangat sesak) bau belerangnya. Menurut saya 50/50 worth it nya. Kemudian, bukit teletabis. Indah bukan main. Masya allah. Kemudian, pasir berbisik. Haduuuuuh debunya. Gak kuat. Pokoknya disini seru banget. Harus menikmati. Di sini, bisa nyewa jeep atau klo yg mau naik motor bisa nyewa jg. Keren. Cuaca pokoknya gak menentu.","0","0","1","0","0","0"
"keindahan alam yang tidak bisa di ungkapkan dan tidak perlu untuk di ungkapkan < karena hanya Mata memandang & rasa Bersukur yang bisa Menggambarkanya .","1","0","0","0","0","0"
"Udara sejuk kopi sepesial","0","0","0","0","0","0"
"bagus","1","0","0","0","0","0"
"studi tour Kampus UIN Jogja","1","0","0","0","0","0"
"Cantik","0","0","0","1","0","0"
"Tempat yang wajib dikunjungi jika je Jawa Timur","1","0","0","0","0","0"
"Bagus viewnya, bs lihat sunrise kalau beruntung","1","0","0","0","0","0"
"banyak oknum suka narik tarif ga wajar ☺️","0","0","0","0","0","1"
"Melihat kebesaran dan ke Agungan Allah swt. ..Ust.Arsyad. Ust.Ridho. H.Muhammad Gozali Iskandar . H.Syahrijal Hasan. Ust.Muhammad Arwani. Medan Madani Markaz","1","0","0","0","0","0"
"Keren","1","0","0","0","0","0"
"Tempat yang tidak boleh dilewatkan jika Anda berada di Jawa.","1","0","0","0","0","0"
"Kereeeennnn","1","0","0","0","0","0"
"mudah untuk pergi ke tingkat sandsee dengan mobil, hanya perlu berjalan kaki ke kaki gunung berapi dan mendaki 250 anak tangga, perjalanan santai","0","0","1","0","0","0"
"Males duit mulu, berasa di palak dirumah sendiri. Lagipula Tuhan yang menciptakan tapi dijadikan ladang bisnis oleh para oknum 👎 …","0","0","0","0","0","1"
"Sayang pas datang kabut lagi tebel","1","0","0","0","0","0"
"bagus","1","0","0","0","0","0"
"Indah","1","0","0","0","0","0"
"Enak banged kesana musim Ujan
Ga becek dan ga berdebu 👍👍 …","1","0","0","0","0","0"
"Recomended","1","0","0","0","0","0"
"Asyik indah bnget menacubkan","1","0","0","0","0","0"
"Gunung Bromo adalah pemandangan menakjubkan yang menjadi salah satu tempat wisata utama di Indonesia.

Namun asosiasi kuda yang beroperasi di kawasan tersebut tampaknya lebih mengutamakan mencari uang daripada menjaga kebersihan kawasan. Terlepas dari keindahan Gunung Bromo, kehadiran kuda yang terus-menerus di mana-mana sangat merusak pemandangan dan mengurangi keseluruhan pengalaman.

Sayangnya asosiasi kuda lebih mementingkan pembentukan kartel harga dibandingkan melestarikan keindahan keajaiban alam tersebut.

Jika permasalahan kuda tidak terselesaikan, maka akan sulit untuk menikmati keindahan Gunung Bromo secara utuh.","0","0","0","0","0","0"
"Mempesona","1","0","0","0","0","0"
"Ke bromo sebaiknya jangan pas musim hujan, banyak view yg nggak bisa dinikmati : sunrise, kawah, langit biru dst","1","0","0","0","0","0"
"Baguss sekalii masyaallah","1","0","0","0","0","0"
"Saya kesini pada tanggal 23/12/22 untuk tempatnya bagus tetapi masih ada pemilik kuda yang arrogant dan seenaknya sendiri.
Saran saya ketika berkunjung kesini diwaktu musim panas agar terlihat indahnya ciptaan sang maha kuasa","0","0","0","0","0","1"
"diam dan letakkan di pegunungan","0","0","0","0","0","0"
"Pengalaman luar biasa, perjalanan luar biasa, pemandangan luar biasa 👣#takeawalk …","1","0","0","0","0","0"
"pertama smga bisa ksni lagi
Jauh"" terbayar sudah dengan ke indahan bromo","1","0","0","0","0","0"
"Salah satu Gunung terbaik untuk menyaksikan Matahari terbit.","1","0","0","0","0","0"
